,0-norm,2-norm,3-norm,5-norm,7-norm,10-norm, min Number, max Number, range Number, mean Number, avg_dev Number, mode Number, min MendeleevNumber, max MendeleevNumber, range MendeleevNumber, mean MendeleevNumber, avg_dev MendeleevNumber, mode MendeleevNumber, min AtomicWeight, max AtomicWeight, range AtomicWeight, mean AtomicWeight, avg_dev AtomicWeight, mode AtomicWeight, min MeltingT, max MeltingT, range MeltingT, mean MeltingT, avg_dev MeltingT, mode MeltingT, min Column, max Column, range Column, mean Column, avg_dev Column, mode Column, min Row, max Row, range Row, mean Row, avg_dev Row, mode Row, min CovalentRadius, max CovalentRadius, range CovalentRadius, mean CovalentRadius, avg_dev CovalentRadius, mode CovalentRadius, min Electronegativity, max Electronegativity, range Electronegativity, mean Electronegativity, avg_dev Electronegativity, mode Electronegativity, min NsValence, max NsValence, range NsValence, mean NsValence, avg_dev NsValence, mode NsValence, min NpValence, max NpValence, range NpValence, mean NpValence, avg_dev NpValence, mode NpValence, min NdValence, max NdValence, range NdValence, mean NdValence, avg_dev NdValence, mode NdValence, min NfValence, max NfValence, range NfValence, mean NfValence, avg_dev NfValence, mode NfValence, min NValence, max NValence, range NValence, mean NValence, avg_dev NValence, mode NValence, min NsUnfilled, max NsUnfilled, range NsUnfilled, mean NsUnfilled, avg_dev NsUnfilled, mode NsUnfilled, min NpUnfilled, max NpUnfilled, range NpUnfilled, mean NpUnfilled, avg_dev NpUnfilled, mode NpUnfilled, min NdUnfilled, max NdUnfilled, range NdUnfilled, mean NdUnfilled, avg_dev NdUnfilled, mode NdUnfilled, min NfUnfilled, max NfUnfilled, range NfUnfilled, mean NfUnfilled, avg_dev NfUnfilled, mode NfUnfilled, min NUnfilled, max NUnfilled, range NUnfilled, mean NUnfilled, avg_dev NUnfilled, mode NUnfilled, min GSvolume_pa, max GSvolume_pa, range GSvolume_pa, mean GSvolume_pa, avg_dev GSvolume_pa, mode GSvolume_pa, min GSbandgap, max GSbandgap, range GSbandgap, mean GSbandgap, avg_dev GSbandgap, mode GSbandgap, min GSmagmom, max GSmagmom, range GSmagmom, mean GSmagmom, avg_dev GSmagmom, mode GSmagmom, min SpaceGroupNumber, max SpaceGroupNumber, range SpaceGroupNumber, mean SpaceGroupNumber, avg_dev SpaceGroupNumber, mode SpaceGroupNumber,avg s valence electrons,avg p valence electrons,avg d valence electrons,avg f valence electrons,compound possible,max ionic char,avg ionic char,E_HM min,E_HM max,E_HM mu,E_HM dev,BulkMod
10,2,0.7071067811865476,0.6299605249474366,0.5743491774985174,0.5520447568369062,0.5358867312681466,27.0,90.0,63.0,58.5,31.5,27.0,16.0,58.0,42.0,37.0,21.0,16.0,58.933195,232.03806,173.10486500000002,145.4856275,86.55243250000001,58.933195,1768.0,2023.0,255.0,1895.5,127.5,1768.0,3.0,9.0,6.0,6.0,3.0,3.0,4.0,7.0,3.0,5.5,1.5,4.0,126.0,206.0,80.0,166.0,40.0,126.0,1.3,1.88,0.5799999999999998,1.5899999999999999,0.2899999999999999,1.3,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,5.0,4.5,2.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,5.0,6.5,2.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,5.0,5.5,2.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,5.0,5.5,2.5,3.0,10.245,32.37,22.125,21.307499999999997,11.0625,10.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5484712,1.5484712,0.7742356,0.7742356,0.0,194.0,225.0,31.0,209.5,15.5,194.0,2.0,0.0,4.5,0.0,False,0.08066068243348179,0.020165170608370447,23.016612431938764,167.40892480794653,95.21276861994265,36.09807809400194,92.83200000000001
11,2,0.7071067811865476,0.6299605249474366,0.5743491774985174,0.5520447568369062,0.5358867312681466,28.0,90.0,62.0,59.0,31.0,28.0,16.0,61.0,45.0,38.5,22.5,16.0,58.6934,232.03806,173.34466,145.36572999999999,86.67233,58.6934,1728.0,2023.0,295.0,1875.5,147.5,1728.0,3.0,10.0,7.0,6.5,3.5,3.0,4.0,7.0,3.0,5.5,1.5,4.0,124.0,206.0,82.0,165.0,41.0,124.0,1.3,1.91,0.6099999999999999,1.605,0.30499999999999994,1.3,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,6.0,7.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,5.0,3.0,2.0,10.32,32.37,22.049999999999997,21.345,11.024999999999999,10.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5953947,0.5953947,0.29769735,0.29769735,0.0,225.0,225.0,0.0,225.0,0.0,225.0,2.0,0.0,5.0,0.0,False,0.08882927925662121,0.022207319814155302,43.19752602258838,167.40892480794653,105.30322541526746,31.05284969633954,91.632
12,4,0.6409696360253273,0.5679076229762338,0.5176095071965324,0.49756690536801,0.48309052201228575,22.0,26.0,4.0,23.980198019801982,1.9007940398000198,22.0,43.0,55.0,12.0,48.940594059405946,5.702382119400059,43.0,47.867,55.845,7.9780000000000015,51.92380915841584,3.7925696451328315,47.867,1519.0,2183.0,664.0,1874.1683168316833,91.45377904127045,1941.0,4.0,8.0,4.0,5.98019801980198,1.9007940398000196,4.0,4.0,4.0,0.0,4.0,0.0,4.0,132.0,160.0,28.0,146.13861386138615,13.305558278600136,160.0,1.54,1.83,0.29000000000000004,1.6741584158415843,0.13886873835898444,1.54,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,3.9801980198019797,1.9007940398000196,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,4.0,5.98019801980198,1.9007940398000196,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,4.0,6.01980198019802,1.9007940398000196,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,4.0,6.01980198019802,1.9007940398000196,8.0,10.4875862069,16.69,6.202413793100002,13.545326049846535,2.8644554793477117,16.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.9404199320473426,1.0427906744132591,2.25333333333e-05,194.0,229.0,35.0,212.46534653465346,16.819919615723947,194.0,2.0,0.0,3.9801980198019797,0.0,False,0.020805515598651292,0.004919543610093064,-59.19197102611598,169.47613779809436,89.31920221288523,31.992049159416673,187.30666666666667
13,4,0.6792847280218316,0.6046668606353002,0.5512899963843364,0.5298955662154762,0.514406964253091,22.0,41.0,19.0,24.653266331658294,2.5599353551677986,22.0,43.0,55.0,12.0,48.82914572864322,5.891770409838134,43.0,47.867,92.90638,45.03938,53.45240462311557,5.388933103709503,47.867,1811.0,2750.0,939.0,1898.9597989949748,83.9817176333931,1941.0,4.0,8.0,4.0,5.9296482412060305,1.976717759652534,4.0,4.0,5.0,1.0,4.040201005025125,0.07716976844019026,4.0,132.0,175.0,43.0,147.01507537688443,14.336001616120804,160.0,1.33,1.83,0.5,1.6754271356783919,0.1475821317643494,1.54,1.0,2.0,1.0,1.979899497487437,0.03939294462261062,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,3.9497487437185925,1.9595464760990884,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,4.0,5.9296482412060305,1.976717759652534,4.0,0.0,1.0,1.0,0.020100502512562814,0.03939294462261053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,4.0,6.050251256281407,1.9595464760990884,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,4.0,6.070351758793969,1.976717759652534,8.0,10.73,23.195,12.465,14.005477386934675,3.1273402186813466,16.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,1.0076137145728645,1.053162443372642,2.25333333333e-05,194.0,229.0,35.0,211.4120603015075,17.499558091967373,194.0,1.979899497487437,0.0,3.9497487437185925,0.0,False,0.06058693718652419,0.005621234425487807,21.54789775769038,188.84106266355545,97.71833407111308,33.244533656743954,165.68166666666664
14,3,0.6442049363362563,0.5679995536596374,0.5169422694758187,0.49684123087997817,0.4822980652234041,5.0,26.0,21.0,22.1,3.5100000000000002,22.0,43.0,72.0,29.0,51.300000000000004,7.470000000000001,43.0,10.811,55.845,45.034,47.7515,7.388099999999999,47.867,1811.0,2348.0,537.0,1923.2,100.97999999999999,1811.0,4.0,13.0,9.0,6.7,2.43,4.0,2.0,4.0,2.0,3.8000000000000003,0.3599999999999998,4.0,84.0,160.0,76.0,139.8,18.18,132.0,1.54,2.04,0.5,1.7205000000000001,0.16244999999999998,1.54,2.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,0.1,0.18000000000000002,0.0,0.0,6.0,6.0,3.6,2.16,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,5.0,5.7,2.0700000000000003,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.5,0.9,0.0,0.0,8.0,8.0,5.4,2.3400000000000003,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,4.0,5.9,1.8900000000000001,4.0,7.1725,16.69,9.517500000000002,13.05625,3.2703750000000005,10.73,0.0,1.524,1.524,0.1524,0.27432,0.0,0.0,2.1106628,2.1106628,0.9498084,1.04476896,2.25333333333e-05,166.0,229.0,63.0,206.95,19.845,194.0,2.0,0.1,3.6,0.0,False,0.06058693718652419,0.00743292921613396,21.54789775769038,169.47613779809436,92.09028864975407,32.25397908026176,186.20166666666668
15,3,0.6745368781616021,0.6002313922327344,0.5486264466465947,0.5287150527436362,0.5151821958260225,22.0,57.0,35.0,26.25,3.825,27.0,13.0,58.0,45.0,49.0,9.0,58.0,47.867,138.90547,91.03847000000002,57.952021,9.0765189,58.933195,1193.0,1941.0,748.0,1817.1,111.50999999999999,1768.0,3.0,9.0,6.0,6.45,2.55,9.0,4.0,6.0,2.0,4.1,0.1899999999999997,4.0,126.0,207.0,81.0,145.35,19.35,126.0,1.1,1.88,0.7799999999999998,1.6880000000000002,0.19199999999999995,1.88,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,4.45,2.55,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,6.0,6.45,2.55,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,6.0,5.55,2.55,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,6.0,5.55,2.55,3.0,10.245,36.8975,26.652500000000003,14.477875000000001,4.232875000000001,10.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5484712,1.5484712,0.77424574,0.77422546,1.5484712,194.0,194.0,0.0,194.0,0.0,194.0,2.0,0.0,4.45,0.0,False,0.14109761379215235,0.010999944155915016,23.016612431938764,210.493927527842,98.29726460150394,30.760710489892045,156.94
16,3,0.6745368781616021,0.6002313922327344,0.5486264466465947,0.5287150527436362,0.5151821958260225,22.0,40.0,18.0,24.9,2.6100000000000003,26.0,43.0,55.0,12.0,49.05,5.95,55.0,47.867,91.224,43.357000000000006,54.023849999999996,5.541165000000001,55.845,1811.0,2128.0,317.0,1885.35,74.35,1811.0,4.0,8.0,4.0,6.0,2.0,8.0,4.0,5.0,1.0,4.05,0.09499999999999985,4.0,132.0,175.0,43.0,146.75,14.75,132.0,1.33,1.83,0.5,1.6745,0.15550000000000003,1.83,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,4.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,4.0,6.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,4.0,6.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,4.0,6.0,2.0,4.0,10.73,23.195,12.465,14.035250000000001,3.3052500000000005,10.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,1.05534154,1.05532126,2.1106628,194.0,229.0,35.0,211.5,17.5,229.0,2.0,0.0,4.0,0.0,False,0.06058693718652419,0.006442614506366388,21.54789775769038,188.84106266355545,96.48026402116542,31.19110033192297,171.305
17,2,0.7071067811865476,0.6299605249474366,0.5743491774985174,0.5520447568369062,0.5358867312681466,22.0,27.0,5.0,24.5,2.5,22.0,43.0,58.0,15.0,50.5,7.5,43.0,47.867,58.933195,11.066195,53.4000975,5.5330975,47.867,1768.0,1941.0,173.0,1854.5,86.5,1768.0,4.0,9.0,5.0,6.5,2.5,4.0,4.0,4.0,0.0,4.0,0.0,4.0,126.0,160.0,34.0,143.0,17.0,126.0,1.54,1.88,0.33999999999999986,1.71,0.16999999999999993,1.54,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,5.0,4.5,2.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,5.0,6.5,2.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,5.0,5.5,2.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,5.0,5.5,2.5,3.0,10.245,16.69,6.445000000000002,13.467500000000001,3.222500000000001,10.245,0.0,0.0,0.0,0.0,0.0,0.0,2.25333333333e-05,1.5484712,1.5484486666666668,0.7742468666666666,0.7742243333333334,2.25333333333e-05,194.0,194.0,0.0,194.0,0.0,194.0,2.0,0.0,4.5,0.0,False,0.02848638902970424,0.00712159725742606,23.016612431938764,169.47613779809436,96.24637511501656,36.6148813415389,163.17
18,3,0.6123724356957945,0.538608672507971,0.5060993646249713,0.5011086692289443,0.5000975705253322,22.0,27.0,5.0,24.25,2.25,22.0,43.0,58.0,15.0,49.75,6.75,43.0,47.867,58.933195,11.066195,52.628048750000005,4.7610487500000005,47.867,1768.0,1941.0,173.0,1865.25,75.75,1941.0,4.0,9.0,5.0,6.25,2.25,4.0,4.0,4.0,0.0,4.0,0.0,4.0,126.0,160.0,34.0,144.5,15.5,160.0,1.54,1.88,0.33999999999999986,1.6975,0.15749999999999997,1.54,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,5.0,4.25,2.25,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,5.0,6.25,2.25,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,5.0,5.75,2.25,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,5.0,5.75,2.25,8.0,10.245,16.69,6.445000000000002,13.58875,3.1012500000000007,16.69,0.0,0.0,0.0,0.0,0.0,0.0,2.25333333333e-05,2.1106628,2.1106402666666666,0.9147947666666667,0.9147722333333332,2.25333333333e-05,194.0,229.0,35.0,202.75,13.125,194.0,2.0,0.0,4.25,0.0,False,0.02848638902970424,0.006200538374055924,21.54789775769038,169.47613779809436,95.87919644645447,37.32022086067278,177.16
19,3,0.6123724356957945,0.538608672507971,0.5060993646249713,0.5011086692289443,0.5000975705253322,22.0,27.0,5.0,24.0,2.0,22.0,43.0,58.0,15.0,49.0,6.0,43.0,47.867,58.933195,11.066195,52.401309999999995,4.534310000000001,47.867,1519.0,1941.0,422.0,1792.25,148.75,1941.0,4.0,9.0,5.0,6.0,2.0,4.0,4.0,4.0,0.0,4.0,0.0,4.0,126.0,160.0,34.0,146.25,13.75,160.0,1.54,1.88,0.33999999999999986,1.6275,0.12624999999999992,1.54,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,5.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,5.0,6.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,5.0,6.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,5.0,6.0,2.0,8.0,10.245,16.69,6.445000000000002,13.528146551725,3.161853448275001,16.69,0.0,0.0,0.0,0.0,0.0,0.0,2.25333333333e-05,1.5484712,1.5484486666666668,0.38720659683908043,0.5806323015804598,2.25333333333e-05,194.0,217.0,23.0,199.75,8.625,194.0,2.0,0.0,4.0,0.0,False,0.02848638902970424,0.005242532347066321,-59.19197102611598,169.47613779809436,75.69422925050287,42.90594004878392,179.32
20,2,0.7071067811865476,0.6299605249474366,0.5743491774985174,0.5520447568369062,0.5358867312681466,22.0,29.0,7.0,25.5,3.5,22.0,43.0,64.0,21.0,53.5,10.5,43.0,47.867,63.546,15.679000000000002,55.7065,7.839500000000001,47.867,1357.77,1941.0,583.23,1649.385,291.615,1357.77,4.0,11.0,7.0,7.5,3.5,4.0,4.0,4.0,0.0,4.0,0.0,4.0,132.0,160.0,28.0,146.0,14.0,132.0,1.54,1.9,0.3599999999999999,1.72,0.17999999999999994,1.54,1.0,2.0,1.0,1.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,8.0,6.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,7.0,7.5,3.5,4.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,7.0,4.5,3.5,1.0,11.07,16.69,5.620000000000001,13.88,2.8100000000000005,11.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25333333333e-05,2.25333333333e-05,1.126666666665e-05,1.126666666665e-05,0.0,194.0,225.0,31.0,209.5,15.5,194.0,1.5,0.0,6.0,0.0,False,0.031880743083437246,0.007970185770859312,-23.79895147649854,169.47613779809436,72.83859316079791,48.31877231864823,130.8735238095238
21,2,0.7071067811865476,0.6299605249474366,0.5743491774985174,0.5520447568369062,0.5358867312681466,22.0,26.0,4.0,24.0,2.0,22.0,43.0,55.0,12.0,49.0,6.0,43.0,47.867,55.845,7.9780000000000015,51.855999999999995,3.9890000000000008,47.867,1811.0,1941.0,130.0,1876.0,65.0,1811.0,4.0,8.0,4.0,6.0,2.0,4.0,4.0,4.0,0.0,4.0,0.0,4.0,132.0,160.0,28.0,146.0,14.0,132.0,1.54,1.83,0.29000000000000004,1.685,0.14500000000000002,1.54,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,4.0,6.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,4.0,6.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,4.0,6.0,2.0,4.0,10.73,16.69,5.960000000000001,13.71,2.9800000000000004,10.73,0.0,0.0,0.0,0.0,0.0,0.0,2.25333333333e-05,2.1106628,2.1106402666666666,1.0553426666666668,1.0553201333333333,2.25333333333e-05,194.0,229.0,35.0,211.5,17.5,194.0,2.0,0.0,4.0,0.0,False,0.020805515598651292,0.005201378899662823,21.54789775769038,169.47613779809436,95.51201777789237,36.982060010100994,185.04
22,3,0.6164414002968976,0.5428835233189814,0.5085056507988339,0.5020901750405264,0.5003067256477718,22.0,28.0,6.0,24.400000000000002,2.4,22.0,43.0,61.0,18.0,50.2,7.200000000000001,43.0,47.867,58.6934,10.8264,52.42568,4.558680000000001,47.867,1728.0,1941.0,213.0,1859.4,81.6,1941.0,4.0,10.0,6.0,6.4,2.4000000000000004,4.0,4.0,4.0,0.0,4.0,0.0,4.0,124.0,160.0,36.0,144.4,15.600000000000001,160.0,1.54,1.91,0.3699999999999999,1.701,0.16099999999999998,1.54,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,4.4,2.4000000000000004,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,6.0,6.4,2.4000000000000004,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,5.6000000000000005,2.4000000000000004,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,5.6000000000000005,2.4000000000000004,8.0,10.32,16.69,6.370000000000001,13.628,3.0620000000000003,16.69,0.0,0.0,0.0,0.0,0.0,0.0,2.25333333333e-05,2.1106628,2.1106402666666666,0.7522890466666667,0.8150242520000001,2.25333333333e-05,194.0,229.0,35.0,210.7,16.7,194.0,2.0,0.0,4.4,0.0,False,0.033645949486530435,0.006581345529394355,21.54789775769038,169.47613779809436,99.84194343087196,36.39672551984391,171.30166666666668
23,3,0.6510166777291042,0.581832775506002,0.542955160603151,0.5323007201576827,0.5277839397135503,22.0,26.0,4.0,23.789473684210527,1.8836565096952909,22.0,43.0,55.0,12.0,48.36842105263158,5.650969529085873,43.0,47.867,55.845,7.9780000000000015,51.55058368421052,3.877456509695292,47.867,1519.0,1941.0,422.0,1848.6842105263158,97.17451523545706,1941.0,4.0,8.0,4.0,5.7894736842105265,1.8836565096952906,4.0,4.0,4.0,0.0,4.0,0.0,4.0,132.0,160.0,28.0,147.47368421052633,13.185595567867036,160.0,1.54,1.83,0.29000000000000004,1.6478947368421055,0.13418282548476462,1.54,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,3.789473684210526,1.8836565096952906,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,4.0,5.7894736842105265,1.8836565096952906,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,4.0,6.210526315789474,1.8836565096952909,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,4.0,6.210526315789474,1.8836565096952909,8.0,10.4875862069,16.69,6.202413793100002,13.841324863884212,2.9986054064376737,16.69,0.0,0.0,0.0,0.0,0.0,0.0,2.25333333333e-05,2.1106628,2.1106402666666666,0.7776571144585601,0.9822147156621137,2.25333333333e-05,194.0,229.0,35.0,209.31578947368422,16.121883656509695,194.0,2.0,0.0,3.789473684210526,0.0,False,0.020805515598651292,0.004788405675406217,-59.19197102611598,169.47613779809436,90.90593264381812,42.045581701751566,177.44
24,3,0.6480740698407861,0.5748897078944831,0.5291875514531911,0.5137863211507526,0.5051256796023864,4.0,26.0,22.0,21.8,3.5599999999999996,22.0,43.0,67.0,24.0,50.2,7.2,43.0,9.012182,55.845,46.832818,47.1727182,7.63210724,47.867,1560.0,1941.0,381.0,1850.9,90.1,1941.0,2.0,8.0,6.0,5.4,2.08,4.0,2.0,4.0,2.0,3.8000000000000003,0.3599999999999998,4.0,96.0,160.0,64.0,142.4,17.6,160.0,1.54,1.83,0.29000000000000004,1.6590000000000003,0.13680000000000006,1.54,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,3.4000000000000004,2.08,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,5.4,2.08,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,5.6,2.4000000000000004,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,5.6,2.4000000000000004,8.0,7.89,16.69,8.8,13.426000000000002,3.2640000000000007,16.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.8442763866666667,1.0131091306666666,2.25333333333e-05,194.0,229.0,35.0,208.0,16.8,194.0,2.0,0.0,3.4000000000000004,0.0,False,0.020805515598651292,0.004842671697429957,21.54789775769038,169.47613779809436,97.67469031673521,36.938487888192924,170.59
25,4,0.6451743950281971,0.5743218217416436,0.5291681239024463,0.5137856482446109,0.5051256751944808,22.0,28.0,6.0,24.075000000000003,2.12875,22.0,43.0,61.0,18.0,49.225,6.38625,43.0,47.867,58.6934,10.8264,51.9470425,4.130319625,47.867,1728.0,2183.0,455.0,1879.075,77.12124999999999,1941.0,4.0,10.0,6.0,6.075,2.12875,4.0,4.0,4.0,0.0,4.0,0.0,4.0,124.0,160.0,36.0,145.925,14.428749999999999,160.0,1.54,1.91,0.3699999999999999,1.686,0.14880000000000002,1.54,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,4.075,2.12875,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,6.0,6.075,2.12875,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,5.925000000000001,2.12875,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,5.925000000000001,2.12875,8.0,10.32,16.69,6.370000000000001,13.736250000000002,2.9537500000000003,16.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.8889309891666667,0.9773854486666669,2.25333333333e-05,194.0,229.0,35.0,211.2,17.2,194.0,2.0,0.0,4.075,0.0,False,0.033645949486530435,0.005631968588335233,21.54789775769038,169.47613779809436,99.35525015793536,34.659298529823815,178.1016666666667
26,3,0.6480740698407861,0.5748897078944831,0.5291875514531911,0.5137863211507526,0.5051256796023864,22.0,28.0,6.0,24.2,2.2,22.0,43.0,61.0,18.0,49.6,6.6000000000000005,43.0,47.867,58.6934,10.8264,52.140840000000004,4.273840000000001,47.867,1728.0,1941.0,213.0,1867.7,73.30000000000001,1941.0,4.0,10.0,6.0,6.2,2.2,4.0,4.0,4.0,0.0,4.0,0.0,4.0,124.0,160.0,36.0,145.20000000000002,14.8,160.0,1.54,1.91,0.3699999999999999,1.6930000000000003,0.153,1.54,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,4.2,2.2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,6.0,6.2,2.2,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,5.8,2.2,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,5.8,2.2,8.0,10.32,16.69,6.370000000000001,13.669,3.021000000000001,16.69,0.0,0.0,0.0,0.0,0.0,0.0,2.25333333333e-05,2.1106628,2.1106402666666666,0.9038158566666668,0.9654775546666667,2.25333333333e-05,194.0,229.0,35.0,211.10000000000002,17.1,194.0,2.0,0.0,4.2,0.0,False,0.033645949486530435,0.005907349421352526,21.54789775769038,169.47613779809436,97.67698060438217,36.93790423098494,174.035
