,0-norm,2-norm,3-norm,5-norm,7-norm,10-norm, min Number, max Number, range Number, mean Number, avg_dev Number, mode Number, min MendeleevNumber, max MendeleevNumber, range MendeleevNumber, mean MendeleevNumber, avg_dev MendeleevNumber, mode MendeleevNumber, min AtomicWeight, max AtomicWeight, range AtomicWeight, mean AtomicWeight, avg_dev AtomicWeight, mode AtomicWeight, min MeltingT, max MeltingT, range MeltingT, mean MeltingT, avg_dev MeltingT, mode MeltingT, min Column, max Column, range Column, mean Column, avg_dev Column, mode Column, min Row, max Row, range Row, mean Row, avg_dev Row, mode Row, min CovalentRadius, max CovalentRadius, range CovalentRadius, mean CovalentRadius, avg_dev CovalentRadius, mode CovalentRadius, min Electronegativity, max Electronegativity, range Electronegativity, mean Electronegativity, avg_dev Electronegativity, mode Electronegativity, min NsValence, max NsValence, range NsValence, mean NsValence, avg_dev NsValence, mode NsValence, min NpValence, max NpValence, range NpValence, mean NpValence, avg_dev NpValence, mode NpValence, min NdValence, max NdValence, range NdValence, mean NdValence, avg_dev NdValence, mode NdValence, min NfValence, max NfValence, range NfValence, mean NfValence, avg_dev NfValence, mode NfValence, min NValence, max NValence, range NValence, mean NValence, avg_dev NValence, mode NValence, min NsUnfilled, max NsUnfilled, range NsUnfilled, mean NsUnfilled, avg_dev NsUnfilled, mode NsUnfilled, min NpUnfilled, max NpUnfilled, range NpUnfilled, mean NpUnfilled, avg_dev NpUnfilled, mode NpUnfilled, min NdUnfilled, max NdUnfilled, range NdUnfilled, mean NdUnfilled, avg_dev NdUnfilled, mode NdUnfilled, min NfUnfilled, max NfUnfilled, range NfUnfilled, mean NfUnfilled, avg_dev NfUnfilled, mode NfUnfilled, min NUnfilled, max NUnfilled, range NUnfilled, mean NUnfilled, avg_dev NUnfilled, mode NUnfilled, min GSvolume_pa, max GSvolume_pa, range GSvolume_pa, mean GSvolume_pa, avg_dev GSvolume_pa, mode GSvolume_pa, min GSbandgap, max GSbandgap, range GSbandgap, mean GSbandgap, avg_dev GSbandgap, mode GSbandgap, min GSmagmom, max GSmagmom, range GSmagmom, mean GSmagmom, avg_dev GSmagmom, mode GSmagmom, min SpaceGroupNumber, max SpaceGroupNumber, range SpaceGroupNumber, mean SpaceGroupNumber, avg_dev SpaceGroupNumber, mode SpaceGroupNumber,avg s valence electrons,avg p valence electrons,avg d valence electrons,avg f valence electrons,compound possible,max ionic char,avg ionic char
212,5,0.45392636995263264,0.35119018438017163,0.28795624430456235,0.265267119481565,0.24975475662657184,13.0,29.0,16.0,23.65217391304348,4.631379962192815,13.0,49.0,73.0,24.0,60.34782608695653,7.2589792060491485,49.0,26.9815386,63.546,36.5644614,50.77927795652174,10.346843198487713,26.9815386,933.47,2180.0,1246.53,1591.095652173913,387.3701323251418,933.47,6.0,13.0,7.0,9.56521739130435,2.23062381852552,6.0,3.0,4.0,1.0,3.782608695652174,0.34026465028355396,3.0,121.0,139.0,18.0,130.08695652173913,5.538752362948962,121.0,1.61,1.91,0.2999999999999998,1.7708695652173916,0.11814744801512282,1.61,1.0,2.0,1.0,1.565217391304348,0.4914933837429111,1.0,0.0,1.0,1.0,0.2173913043478261,0.3402646502835539,0.0,0.0,10.0,10.0,5.608695652173914,2.7032136105860114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,8.0,7.391304347826088,2.5141776937618148,3.0,0.0,1.0,1.0,0.4347826086956522,0.4914933837429111,0.0,0.0,5.0,5.0,1.0869565217391306,1.7013232514177696,0.0,0.0,5.0,5.0,2.217391304347826,1.9848771266540643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,3.739130434782609,1.6446124763705103,1.0,10.32,16.48,6.16,12.100434782608696,1.9041587901701325,10.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.5364999173913043,0.6997825009451797,0.0,225.0,229.0,4.0,226.73913043478262,1.9659735349716465,225.0,1.565217391304348,0.2173913043478261,5.608695652173914,0.0,False,0.022248762806663658,0.0037714114226090343
213,5,0.4487637339278754,0.34425621773605636,0.2792606796877472,0.2558219010869547,0.23994692546629082,13.0,29.0,16.0,23.833333333333336,4.5138888888888875,13.0,49.0,73.0,24.0,60.37500000000001,6.979166666666665,49.0,26.9815386,63.546,36.5644614,51.10903304166667,10.053122684027775,26.9815386,933.47,2180.0,1246.53,1596.8,375.98333333333335,933.47,6.0,13.0,7.0,9.583333333333334,2.1527777777777777,6.0,3.0,4.0,1.0,3.7916666666666665,0.3298611111111112,3.0,121.0,139.0,18.0,129.83333333333334,5.624999999999998,121.0,1.61,1.91,0.2999999999999998,1.7766666666666668,0.11805555555555551,1.61,1.0,2.0,1.0,1.5833333333333333,0.48611111111111116,1.0,0.0,1.0,1.0,0.20833333333333334,0.3298611111111111,0.0,0.0,10.0,10.0,5.708333333333333,2.673611111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,8.0,7.5,2.5,3.0,0.0,1.0,1.0,0.4166666666666667,0.48611111111111116,0.0,0.0,5.0,5.0,1.0416666666666667,1.6493055555555558,0.0,0.0,5.0,5.0,2.2083333333333335,1.909722222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,3.666666666666667,1.6666666666666667,1.0,10.32,16.48,6.16,12.026250000000001,1.8557291666666673,10.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.5389538666666668,0.6736923333333334,0.0,225.0,229.0,4.0,226.66666666666669,1.9444444444444475,225.0,1.5833333333333333,0.20833333333333334,5.708333333333333,0.0,False,0.022248762806663658,0.0038054806830137788
214,5,0.447213595499958,0.34199518933533946,0.27594593229224296,0.25169979012836535,0.2349237886176038,13.0,29.0,16.0,24.0,4.4,13.0,49.0,73.0,24.0,60.4,6.720000000000001,49.0,26.9815386,63.546,36.5644614,51.41240772,9.772347648,26.9815386,933.47,2180.0,1246.53,1602.048,365.1424,933.47,6.0,13.0,7.0,9.6,2.08,6.0,3.0,4.0,1.0,3.8,0.3200000000000001,3.0,121.0,139.0,18.0,129.6,5.6800000000000015,121.0,1.61,1.91,0.2999999999999998,1.782,0.11759999999999997,1.61,1.0,2.0,1.0,1.6,0.48,1.0,0.0,1.0,1.0,0.2,0.31999999999999995,0.0,0.0,10.0,10.0,5.8,2.6399999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,8.0,7.6,2.48,3.0,0.0,1.0,1.0,0.4,0.48,0.0,0.0,5.0,5.0,1.0,1.6,0.0,0.0,5.0,5.0,2.2,1.8399999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,3.6,1.6800000000000002,1.0,10.32,16.48,6.16,11.958,1.8088000000000002,10.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.5412115,0.6494538000000001,0.0,225.0,229.0,4.0,226.6,1.9199999999999988,225.0,1.6,0.2,5.8,0.0,False,0.022248762806663658,0.0038221393668347097
215,5,0.4485347611419462,0.3440838794569084,0.2795265784389928,0.2568559999984264,0.24256127942680542,13.0,29.0,16.0,24.153846153846153,4.349112426035503,28.0,49.0,73.0,24.0,60.42307692307692,6.479289940828402,61.0,26.9815386,63.546,36.5644614,51.69244588461538,9.504195109467457,58.6934,933.47,2180.0,1246.53,1606.8923076923077,354.8248520710059,1728.0,6.0,13.0,7.0,9.615384615384615,2.0118343195266273,10.0,3.0,4.0,1.0,3.8076923076923075,0.31065088757396464,4.0,121.0,139.0,18.0,129.38461538461536,5.710059171597638,124.0,1.61,1.91,0.2999999999999998,1.7869230769230768,0.11686390532544377,1.91,1.0,2.0,1.0,1.6153846153846154,0.4733727810650888,2.0,0.0,1.0,1.0,0.1923076923076923,0.3106508875739645,0.0,0.0,10.0,10.0,5.884615384615385,2.603550295857988,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,8.0,7.692307692307692,2.455621301775148,10.0,0.0,1.0,1.0,0.3846153846153846,0.4733727810650888,0.0,0.0,5.0,5.0,0.9615384615384615,1.5532544378698223,0.0,0.0,5.0,5.0,2.1923076923076925,1.775147928994083,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,3.538461538461538,1.6863905325443784,2.0,10.32,16.48,6.16,11.895,1.763461538461538,10.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.5432954692307692,0.6268793875739646,0.5953947,225.0,229.0,4.0,226.53846153846152,1.8934911242603503,225.0,1.6153846153846154,0.1923076923076923,5.884615384615385,0.0,False,0.022248762806663658,0.003825025643679659
216,5,0.4520946524345816,0.34987434146921,0.2897547130023499,0.27145174108758885,0.2626391308688187,13.0,29.0,16.0,24.296296296296294,4.29355281207133,28.0,49.0,73.0,24.0,60.444444444444436,6.255144032921813,61.0,26.9815386,63.546,36.5644614,51.95174048148147,9.248222919067219,58.6934,933.47,2180.0,1246.53,1611.3777777777775,345.00576131687245,1728.0,6.0,13.0,7.0,9.62962962962963,1.9478737997256514,10.0,3.0,4.0,1.0,3.814814814814815,0.30178326474622763,4.0,121.0,139.0,18.0,129.1851851851852,5.720164609053497,124.0,1.61,1.91,0.2999999999999998,1.7914814814814812,0.11591220850480112,1.91,1.0,2.0,1.0,1.6296296296296298,0.46639231824417,2.0,0.0,1.0,1.0,0.18518518518518517,0.3017832647462277,0.0,0.0,10.0,10.0,5.962962962962963,2.565157750342935,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,8.0,7.777777777777778,2.42798353909465,10.0,0.0,1.0,1.0,0.37037037037037035,0.4663923182441701,0.0,0.0,5.0,5.0,0.9259259259259258,1.5089163237311383,0.0,0.0,5.0,5.0,2.185185185185185,1.7146776406035664,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,3.4814814814814814,1.6872427983539096,2.0,10.32,16.48,6.16,11.836666666666666,1.7197530864197523,10.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.5452250703703704,0.605805633744856,0.5953947,225.0,229.0,4.0,226.48148148148147,1.8655692729766764,225.0,1.6296296296296298,0.18518518518518517,5.962962962962963,0.0,False,0.022248762806663658,0.0038170062633514504
217,5,0.4714045207910317,0.38157141418444396,0.3412787518465365,0.3348018758685008,0.3334633133494761,13.0,29.0,16.0,24.666666666666668,4.111111111111111,28.0,49.0,73.0,24.0,60.5,5.666666666666667,61.0,26.9815386,63.546,36.5644614,52.625906433333334,8.758058088888887,58.6934,933.47,2180.0,1246.53,1623.04,318.28000000000003,1728.0,6.0,13.0,7.0,9.666666666666666,1.777777777777778,10.0,3.0,4.0,1.0,3.8333333333333335,0.2777777777777777,4.0,121.0,139.0,18.0,128.66666666666666,5.666666666666667,124.0,1.61,1.91,0.2999999999999998,1.8033333333333335,0.11222222222222215,1.91,1.0,2.0,1.0,1.6666666666666667,0.4444444444444444,2.0,0.0,1.0,1.0,0.16666666666666666,0.2777777777777778,0.0,0.0,10.0,10.0,6.166666666666667,2.5000000000000004,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,8.0,8.0,2.3333333333333335,10.0,0.0,1.0,1.0,0.3333333333333333,0.4444444444444444,0.0,0.0,5.0,5.0,0.8333333333333334,1.3888888888888886,0.0,0.0,5.0,5.0,2.1666666666666665,1.5555555555555554,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,3.3333333333333335,1.6666666666666667,2.0,10.32,16.48,6.16,11.685,1.5983333333333336,10.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.5502420333333333,0.5502420333333333,0.5953947,225.0,229.0,4.0,226.33333333333334,1.777777777777781,225.0,1.6666666666666667,0.16666666666666666,6.166666666666667,0.0,False,0.022248762806663658,0.003748042509500532
218,5,0.4485347611419462,0.3440838794569084,0.2795265784389928,0.2568559999984264,0.24256127942680542,13.0,29.0,16.0,23.576923076923077,4.881656804733728,13.0,49.0,73.0,24.0,60.88461538461539,6.834319526627218,73.0,26.9815386,63.546,36.5644614,50.4727589076923,10.842101680473373,26.9815386,933.47,2180.0,1246.53,1576.3334615384613,380.7690828402367,933.47,6.0,13.0,7.0,9.73076923076923,2.100591715976331,13.0,3.0,4.0,1.0,3.769230769230769,0.35502958579881655,3.0,121.0,139.0,18.0,129.26923076923077,5.843195266272188,121.0,1.61,1.91,0.2999999999999998,1.7753846153846151,0.12071005917159765,1.61,1.0,2.0,1.0,1.6153846153846154,0.4733727810650887,2.0,0.0,1.0,1.0,0.23076923076923075,0.3550295857988166,1.0,0.0,10.0,10.0,5.576923076923077,2.79585798816568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,8.0,7.423076923076923,2.588757396449704,3.0,0.0,1.0,1.0,0.3846153846153846,0.4733727810650887,0.0,0.0,5.0,5.0,1.1538461538461537,1.7751479289940824,5.0,0.0,5.0,5.0,2.1153846153846154,1.8343195266272188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,3.6538461538461537,1.6568047337278105,5.0,10.32,16.48,6.16,12.131923076923078,2.006804733727811,16.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.520395673076923,0.6404869822485207,0.0,225.0,229.0,4.0,226.53846153846152,1.8934911242603503,225.0,1.6153846153846154,0.23076923076923075,5.576923076923077,0.0,False,0.022248762806663658,0.003945810601752951
219,5,0.4685754531075468,0.37658385715595777,0.33295650655024606,0.32490010500239447,0.3228690403732981,13.0,29.0,16.0,24.29032258064516,4.464099895941728,28.0,49.0,73.0,24.0,60.903225806451616,5.744016649323621,61.0,26.9815386,63.546,36.5644614,51.798668761290315,9.606631030176901,58.6934,933.47,2180.0,1246.53,1600.7958064516126,336.7150884495318,1728.0,6.0,13.0,7.0,9.774193548387096,1.789802289281998,10.0,3.0,4.0,1.0,3.806451612903226,0.31217481789802276,4.0,121.0,139.0,18.0,128.4193548387097,5.723204994797086,124.0,1.61,1.91,0.2999999999999998,1.7970967741935482,0.1166493236212279,1.91,1.0,2.0,1.0,1.6774193548387097,0.437044745057232,2.0,0.0,1.0,1.0,0.1935483870967742,0.31217481789802287,0.0,0.0,10.0,10.0,5.967741935483871,2.6222684703433923,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,8.0,7.838709677419355,2.466181061394381,10.0,0.0,1.0,1.0,0.3225806451612903,0.437044745057232,0.0,0.0,5.0,5.0,0.9677419354838709,1.5608740894901145,0.0,0.0,5.0,5.0,2.096774193548387,1.550468262226847,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,3.3870967741935485,1.664932362122789,2.0,10.32,16.48,6.16,11.839677419354839,1.7962539021852237,10.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.5324922903225806,0.5496694609781477,0.5953947,225.0,229.0,4.0,226.29032258064515,1.7481789802289252,225.0,1.6774193548387097,0.1935483870967742,5.967741935483871,0.0,False,0.022248762806663658,0.003915726259206139
220,5,0.45454545454545453,0.35390876507938734,0.2968124383805183,0.28104713050088526,0.2745624943044193,13.0,29.0,16.0,23.0,5.454545454545454,13.0,49.0,73.0,24.0,61.54545454545455,7.140495867768595,73.0,26.9815386,63.546,36.5644614,49.19141961818182,12.1144805553719,26.9815386,933.47,2180.0,1246.53,1541.2681818181818,398.2528925619835,933.47,6.0,13.0,7.0,9.909090909090908,2.1157024793388435,13.0,3.0,4.0,1.0,3.727272727272727,0.3966942148760332,3.0,121.0,139.0,18.0,128.8181818181818,6.016528925619835,121.0,1.61,1.91,0.2999999999999998,1.7663636363636364,0.1239669421487603,1.61,1.0,2.0,1.0,1.6363636363636365,0.4628099173553718,2.0,0.0,1.0,1.0,0.2727272727272727,0.396694214876033,1.0,0.0,10.0,10.0,5.2727272727272725,2.9752066115702474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,8.0,7.181818181818182,2.710743801652893,3.0,0.0,1.0,1.0,0.36363636363636365,0.4628099173553719,0.0,0.0,5.0,5.0,1.3636363636363635,1.9834710743801651,5.0,0.0,5.0,5.0,2.0,1.8181818181818181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,3.727272727272727,1.6198347107438018,5.0,10.32,16.48,6.16,12.36909090909091,2.242314049586777,16.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.49201045454545456,0.6261951239669422,0.0,225.0,229.0,4.0,226.45454545454547,1.8512396694214912,225.0,1.6363636363636365,0.2727272727272727,5.2727272727272725,0.0,False,0.022248762806663658,0.004079556047014808
221,5,0.4639180705887487,0.36936235430282727,0.32249479956467864,0.31316352173326195,0.31069076693863007,13.0,29.0,16.0,22.48275862068966,5.885850178359094,13.0,49.0,73.0,24.0,62.137931034482754,7.384066587395957,73.0,26.9815386,63.546,36.5644614,48.04263266896552,13.072403215219977,26.9815386,933.47,2180.0,1246.53,1509.8303448275863,410.17550535077294,933.47,6.0,13.0,7.0,10.06896551724138,2.1403091557669445,13.0,3.0,4.0,1.0,3.689655172413793,0.42806183115338886,3.0,121.0,139.0,18.0,128.41379310344828,6.1236623067776454,121.0,1.61,1.91,0.2999999999999998,1.7582758620689656,0.12592152199762185,1.61,1.0,2.0,1.0,1.6551724137931034,0.4518430439952438,2.0,0.0,1.0,1.0,0.3103448275862069,0.42806183115338886,1.0,0.0,10.0,10.0,5.0,3.103448275862069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,8.0,6.9655172413793105,2.794292508917955,3.0,0.0,1.0,1.0,0.3448275862068966,0.4518430439952438,0.0,0.0,5.0,5.0,1.5517241379310345,2.140309155766944,5.0,0.0,5.0,5.0,1.896551724137931,1.8311533888228302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,3.793103448275862,1.5814506539833533,5.0,10.32,16.48,6.16,12.581724137931033,2.41961950059453,16.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.4665616379310345,0.6113566290130797,0.0,225.0,229.0,4.0,226.3793103448276,1.8073721759809753,225.0,1.6551724137931034,0.3103448275862069,5.0,0.0,False,0.022248762806663658,0.004165232525951131
222,5,0.47140452079103173,0.38157141418444396,0.3412787518465365,0.3348018758685008,0.33346331334947604,13.0,29.0,16.0,22.166666666666668,6.111111111111111,13.0,49.0,73.0,24.0,62.5,7.5,73.0,26.9815386,63.546,36.5644614,47.34059619999999,13.572705066666666,26.9815386,933.47,2180.0,1246.53,1490.618333333333,415.715,933.47,6.0,13.0,7.0,10.166666666666666,2.1666666666666665,13.0,3.0,4.0,1.0,3.6666666666666665,0.4444444444444445,3.0,121.0,139.0,18.0,128.16666666666666,6.166666666666667,121.0,1.61,1.91,0.2999999999999998,1.7533333333333332,0.12666666666666662,1.61,1.0,2.0,1.0,1.6666666666666667,0.44444444444444436,2.0,0.0,1.0,1.0,0.3333333333333333,0.4444444444444445,1.0,0.0,10.0,10.0,4.833333333333333,3.2222222222222228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,8.0,6.833333333333333,2.833333333333334,3.0,0.0,1.0,1.0,0.3333333333333333,0.4444444444444445,0.0,0.0,5.0,5.0,1.6666666666666667,2.222222222222222,5.0,0.0,5.0,5.0,1.8333333333333333,1.8333333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,3.8333333333333335,1.5555555555555556,5.0,10.32,16.48,6.16,12.711666666666668,2.512222222222223,16.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.45100958333333335,0.6013461111111111,0.0,225.0,229.0,4.0,226.33333333333334,1.777777777777781,225.0,1.6666666666666667,0.3333333333333333,4.833333333333333,0.0,False,0.022248762806663658,0.004201657129820225
223,5,0.4795506047522099,0.3946399865018698,0.3601834306103565,0.3556460722529312,0.35489211321519987,13.0,29.0,16.0,21.870967741935484,6.295525494276795,13.0,49.0,73.0,24.0,62.83870967741936,7.585848074921956,73.0,26.9815386,63.546,36.5644614,46.683852406451614,13.982287217481788,26.9815386,933.47,2180.0,1246.53,1472.645806451613,419.69760665972944,933.47,6.0,13.0,7.0,10.258064516129032,2.18522372528616,13.0,3.0,4.0,1.0,3.645161290322581,0.4578563995837668,3.0,121.0,139.0,18.0,127.93548387096774,6.191467221644121,121.0,1.61,1.91,0.2999999999999998,1.748709677419355,0.1270551508844953,1.61,1.0,2.0,1.0,1.6774193548387097,0.43704474505723195,2.0,0.0,1.0,1.0,0.3548387096774194,0.457856399583767,1.0,0.0,10.0,10.0,4.67741935483871,3.31945889698231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,8.0,6.709677419354839,2.8616024973985428,3.0,0.0,1.0,1.0,0.3225806451612903,0.43704474505723206,0.0,0.0,5.0,5.0,1.7741935483870968,2.289281997918834,5.0,0.0,5.0,5.0,1.7741935483870968,1.8314255983350676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,3.8709677419354835,1.5296566077003122,5.0,10.32,16.48,6.16,12.833225806451614,2.5880332986472427,16.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.43646088709677416,0.5913341050988554,0.0,225.0,229.0,4.0,226.29032258064515,1.7481789802289252,225.0,1.6774193548387097,0.3548387096774194,4.67741935483871,0.0,False,0.022248762806663658,0.0042247890523949075
224,5,0.49254801826406536,0.41497620862381474,0.3877157650315705,0.384974465237721,0.3846315135098533,13.0,29.0,16.0,21.46153846153846,6.508875739644972,13.0,49.0,73.0,24.0,63.30769230769231,7.668639053254438,73.0,26.9815386,63.546,36.5644614,45.77451484615384,14.456135573964499,26.9815386,933.47,2180.0,1246.53,1447.7607692307693,423.2977514792899,933.47,6.0,13.0,7.0,10.384615384615385,2.201183431952663,13.0,3.0,4.0,1.0,3.6153846153846154,0.47337278106508873,3.0,121.0,139.0,18.0,127.61538461538461,6.201183431952662,121.0,1.61,1.91,0.2999999999999998,1.7423076923076926,0.12710059171597632,1.61,1.0,2.0,1.0,1.6923076923076923,0.4260355029585799,2.0,0.0,1.0,1.0,0.38461538461538464,0.4733727810650888,1.0,0.0,10.0,10.0,4.461538461538462,3.4319526627218933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,8.0,6.538461538461538,2.8875739644970415,3.0,0.0,1.0,1.0,0.3076923076923077,0.4260355029585799,0.0,0.0,5.0,5.0,1.9230769230769231,2.366863905325444,5.0,0.0,5.0,5.0,1.6923076923076923,1.8224852071005915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,3.923076923076923,1.4911242603550297,5.0,10.32,16.48,6.16,13.00153846153846,2.6757396449704136,16.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.4163165384615385,0.5764382840236687,0.0,225.0,229.0,4.0,226.23076923076923,1.7041420118343178,225.0,1.6923076923076923,0.38461538461538464,4.461538461538462,0.0,False,0.022248762806663658,0.004239354862126825
225,6,0.4165977904505309,0.3134742945802482,0.25117273236020954,0.2288690323009513,0.21357125142693337,13.0,29.0,16.0,23.636363636363637,4.462809917355371,13.0,43.0,73.0,30.0,58.27272727272727,8.429752066115702,43.0,26.9815386,63.546,36.5644614,50.7147252,9.66578610909091,26.9815386,933.47,2180.0,1246.53,1611.1345454545453,338.55603305785127,933.47,4.0,13.0,9.0,8.909090909090908,2.644628099173554,4.0,3.0,4.0,1.0,3.8181818181818183,0.2975206611570247,3.0,121.0,160.0,39.0,134.27272727272728,10.214876033057855,121.0,1.54,1.91,0.3699999999999999,1.7490909090909093,0.14280991735537185,1.54,1.0,2.0,1.0,1.7272727272727273,0.396694214876033,1.0,0.0,1.0,1.0,0.18181818181818182,0.2975206611570248,0.0,0.0,10.0,10.0,5.181818181818182,3.0743801652892557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,8.0,7.090909090909091,2.8099173553719012,3.0,0.0,1.0,1.0,0.2727272727272727,0.396694214876033,0.0,0.0,5.0,5.0,0.9090909090909091,1.487603305785124,0.0,0.0,8.0,8.0,3.0,2.5454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,7.0,4.181818181818182,2.0165289256198347,1.0,10.32,16.69,6.370000000000001,12.888181818181819,2.6885950413223143,10.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.49201455151515155,0.626192144352617,0.0,194.0,229.0,35.0,220.45454545454547,9.619834710743794,194.0,1.7272727272727273,0.18181818181818182,5.181818181818182,0.0,False,0.033645949486530435,0.005490731676079945
226,6,0.408248290463863,0.3028534321386899,0.23849484685087588,0.2152847236817911,0.1993718664752192,13.0,29.0,16.0,23.666666666666668,4.111111111111111,13.0,43.0,73.0,30.0,57.5,8.5,43.0,26.9815386,63.546,36.5644614,50.82150643333333,8.931491422222221,26.9815386,933.47,2180.0,1246.53,1658.54,341.9466666666667,933.47,4.0,13.0,9.0,8.666666666666666,2.6666666666666665,4.0,3.0,4.0,1.0,3.8333333333333335,0.2777777777777777,3.0,121.0,160.0,39.0,134.66666666666666,9.888888888888886,121.0,1.54,1.91,0.3699999999999999,1.7416666666666665,0.1383333333333333,1.54,1.0,2.0,1.0,1.6666666666666667,0.44444444444444436,1.0,0.0,1.0,1.0,0.16666666666666666,0.27777777777777785,0.0,0.0,10.0,10.0,5.166666666666667,2.8333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,8.0,7.0,2.6666666666666665,3.0,0.0,1.0,1.0,0.3333333333333333,0.4444444444444445,0.0,0.0,5.0,5.0,0.8333333333333334,1.3888888888888886,0.0,0.0,8.0,8.0,3.1666666666666665,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,7.0,4.333333333333333,2.0,1.0,10.32,16.69,6.370000000000001,12.746666666666668,2.5588888888888897,10.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.4510133388888889,0.6013436074074076,0.0,194.0,229.0,35.0,221.16666666666666,9.055555555555562,194.0,1.6666666666666667,0.16666666666666666,5.166666666666667,0.0,False,0.033645949486530435,0.005186207502841032
